勿***灬,2017/6/8 20:49,838黑金,41,不错  鞋子好看 客服热情,,,,,,
2***l,2017/6/2 14:04,1300黑红,41,宝贝不错，价格公道，好评。,,,,,,
太***0,2017/6/9 22:45,838黑金,43,穿上很舒服  不出汗,,,,,,
我***然,2017/6/7 17:07,1793黑金,42,质量还可以 码挺正的  好评,,,,,,
贾***8,2017/6/12 18:59,1717黑色,41,不错！满意，喜欢,,,,,,
t***7,2017/5/20 12:48,1793黑金,44,质量挺好，很满意，价格优惠，关键是穿着很舒服，很轻松。谢谢。下次回顾。,,,,,,
卡***叭,2017/6/9 20:17,1300黑色,39,39 非常耐用 评论有点迟，不过这样才更有话语权，经过一段时间的使用，鞋子不仅帅气耐穿，而且真的很舒服，非常好 ，下次还会再来购买,,,,,,
玻***3,2017/4/26 18:31,238黑红,42,十分满意，鞋子穿起来棒棒哒！,,,,,,
我***丶,2017/4/19 13:14,3399黑红,39,物美价廉，没有色差，质量很好，不硌脚，很好穿，五分好评,,,,,,
六***4,2017/4/28 20:26,838黑白,42,宝贝已收到，鞋子质量很好，穿上去很舒服，全给5分，下次再次光顾?,,,,,,
孟***度,2017/5/16 14:46,1933黑白,43,好十分好，不能形容的好，香包很讲究,,,,,,
z***b,2017/5/15 20:52,3399黑金,44,款式大气，穿在脚底很软。一天走下来。不怎么累。全赞。下次对介绍朋友介绍你家。,,,,,,
韦***1,2017/4/18 9:28,1717黑白,40,鞋子质量非常好，穿刚合适，颜色也不错，与卖家描述的完全一致，非常满意，值得购买。 服务态度好，发货快，货很快就送到了。,,,,,,
玖***爷,2017/6/4 20:06,2299黑金,42,号码正好，感觉棒棒的，很合算，很舒服，买的值了,,,,,,
雪***9,2017/5/19 14:47,1793黑金,41,宝贝特别好，特别值，值得购买，穿着舒服,,,,,,
巴***灬,2017/4/24 11:58,1300黑色,42,不错，穿着很有型，虽然这个天气有点热，不过也还可以承受，很好的一双鞋,,,,,,
6***w,2017/6/4 0:59,238黑红,42,尺码：质优 样式美 发货快 服务好。,,,,,,
雨***伤,2017/6/1 11:39,1717黑色,43,鞋子很不错，，物流也快，穿着舒服，还便宜，下次还来,,,,,,
喃***6,2017/5/7 15:52,1933黑色,40,鞋子收到啦 非常满意 和图片上完全符合 质量也是超级好哦  客服态度也是没得说 下次还来这家 款式多 质量好 物流也是很快,,,,,,
小***9,2017/5/23 15:48,1717棕色,41,物流很快，下单隔天就到了，版型还可以，穿着舒服，最主要不比两三百的鞋子差，很喜欢。,,,,,,
鲍***5,2017/5/2 17:13,CF09黑色,40,鞋子刚刚到就立马拆开看了，鞋子很好看，质量很不错，值得购买，非常喜欢?,,,,,,
d***7,2017/5/11 12:18,5570黑红,41,鞋子很合脚，还送了袜子，发货速度很快，很少给别人评论，今天必须要点个赞。,,,,,,
f***8,2017/4/15 16:28,838黑金,41,鞋子很不错，穿上特别舒服，还送袜子哦，喜欢的快快下单吧,,,,,,
伟***q,2017/6/4 13:22,1717黑白,40,鞋子很好，就是左右有点紧，不知道是不是拍小了，总体穿的很舒服，看起来很酷，最赞的就是质量相当不错，全五星好评,,,,,,
请***哥,2017/4/16 15:22,5570全黑,42,东西非常不错，很好很满意！价格也很合理！,,,,,,
太***嘛,2017/6/11 16:55,3399黑红,42,鞋子很好   我很喜欢   质量也很好,,,,,,
f***1,2017/6/11 19:32,1717黑色,42,鞋子与图片一致，好看,,,,,,
t***1,2017/6/9 15:02,1300黑金,39,很好，很完美！卖家知道我很注重细节。服务态度超赞呢,,,,,,
z***c,2017/6/6 19:40,1793黑金,42,鞋已收到穿几天啦，颜色跟图一样，鞋质量很好有透气，有没有异味，我儿子很喜欢，下次也会上这个店里买，服务态度也好，物流也快，很成功的一次购物，谢谢老板的真诚!,,,,,,
她***伴,2017/6/11 21:19,1717黑白,43,鞋子收到了，挺舒服穿着。,,,,,,
肇***朝,2017/6/7 20:50,1717白黑,43,样式不错，穿着也很舒服5星好评,,,,,,
q***5,2017/6/2 15:59,006黑白,43,鞋子质量挺不错的，外观很漂亮，重点是价格实惠，发货速度也没话说，全好评不为过,,,,,,
秀***子,2017/6/9 13:23,2323白黑,43,鞋子不错，下次继续购买！,,,,,,
有***有,2017/6/8 11:26,1300黑白,40,宝贝不错，穿俩星期了，质量什么都可以，已收藏,,,,,,
c***6,2017/6/10 14:06,1717白绿,41,鞋面布料厚实，质量不错,,,,,,
嘉***城,2017/6/7 18:55,1717白黑,42,鞋子还不错。挺物美价廉的,,,,,,
伟***钊,2017/6/12 16:25,006黑白,41,好,,,,,,
兜***钱,2017/6/1 20:50,1300黑白,41,宝贝挺好的  跟描述相符  卖家的服务相当好??  物流也挺给力  超级棒,,,,,,
t***8,2017/6/9 10:08,1717黑金,43,非常棒穿上特别舒服 很好,,,,,,
火***宛,2017/6/8 19:37,838黑白,42,儿子很喜欢，穿上也舒服，值得信赖。,,,,,,
飘***摆,2017/6/5 9:47,1717黑金,42,鞋型款式我都非常喜欢。就是刚刚打开鞋盒 鞋子有一股很大的胶皮味。放几天晒几天估计就好了,,,,,,
k***o,2017/6/11 17:29,1717黑色,40,非常的舒服，样式很喜欢,,,,,,
5***2,2017/6/1 12:24,238黑金,40,质量挺好的 很喜欢 物流也很快,,,,,,
深***7,2017/5/28 10:24,1300黑金,41,鞋子很喜欢 大小合适 款式很漂亮 很潮流 喜欢 下次还会在这买 价格实惠 推荐大家都来买&hellip;&hellip;,,,,,,
哈***x,2017/6/1 19:02,A877白绿,40,图片证明一切，太好看了，,,,,,,
聂***超,2017/6/7 18:17,1717黑色,42,非常好，感觉非常么么哒，鞋子外瑞古德，棒棒哒,,,,,,
一***9,2017/6/7 23:49,1717棕色,40,质量不错，穿着挺舒服的，服务态度也挺好的，希望大家也喜欢。,,,,,,
如***娟,2017/6/3 12:30,X6黑白,44,很合脚，不错，穿着非常舒服。,,,,,,
6***6,2017/6/11 12:00,D01白色,42,鞋子虽然穿着很臭脚，但是我一贯好评,,,,,,
芦***递,2017/6/12 17:01,1717黑白,40,特别好，穿着也舒服,,,,,,
慕***尼,2017/6/8 7:20,1300黑红,41,很好看，穿着也很舒服,,,,,,
t***8,2017/6/12 19:04,1717黑金,42,挺好，穿着干活挺实用,,,,,,
j***5,2017/6/10 20:45,1300黑金,39,鞋子很漂亮，穿着也挺舒服给个好评吧,,,,,,
y***7,2017/6/7 21:18,1717黑色,41,不错的鞋，穿着挺舒服的。,,,,,,
小***馆,2017/6/2 21:08,1717黑金,42,质量很好   鞋也特别好看  很喜欢   好评,,,,,,
b***8,2017/6/6 20:06,5570黑红,43,鞋子不错,,,,,,
w***3,2017/6/9 20:53,1717棕色,41,鞋子穿着很舒服，透气,,,,,,
青***c,2017/6/7 20:48,3399黑金,42,穿着挺舒服的，样子挺好的，看上去很好配衣服。,,,,,,
爱***风,2017/6/12 17:16,X6黑白,43,穿起来舒服透气也挺好看。,,,,,,
m***丶,2017/6/7 17:25,X6灰色,40,鞋子不错，很喜欢穿，下次还会继续购买的,,,,,,
k***3,2017/6/12 23:46,1300黑金,43,鞋子底子不错~,,,,,,
凌***1,2017/6/4 18:00,1717棕色,42,很实惠，而且不是很捂脚，我买的黑色很好看。就是鞋带稍长，不过不影响,,,,,,
三***8,2017/6/5 0:47,6608白蓝,40,给弟弟买的，他非常的喜欢，很合脚，穿着帅气,,,,,,
h***w,2017/6/2 20:31,238黑金,41,大小刚刚合适，穿着也舒服。跟图片上的一样，没有色差。,,,,,,
g***1,2017/6/10 17:05,1717白绿,41,鞋不错，跟图片一模一样,,,,,,
a***3,2017/6/10 19:35,A877白绿,42,鞋很满意，和图片一样。,,,,,,
g***4,2017/6/11 21:20,1717红色,42,挺舒服的，买了很久才开始穿，商家服务态度也好，现在做淘宝良心的商家太少太少了，所以能买到如意的商品也很难，得细心。,,,,,,
神***正,2017/6/11 11:34,1717黑色,41,宝贝不错 穿着挺舒服的,,,,,,
t***3,2017/6/1 17:43,X6灰色,42,鞋子质量不错哦，卖家发货也很快，物流也很快，到时候穿半个月试一下到时有需要继续来光临哈！！！！,,,,,,
胡***2,2017/5/26 23:29,1300黑红,42,这是帮老弟买的，他很喜欢今天拍给我看的。价格便宜，质量很不错，很合脚尺码很对，很满意的一次购物,,,,,,
t***1,2017/6/11 10:16,CF09黑色,41,穿着挺舒服的，好看,,,,,,
z***j,2017/6/6 20:00,5570全黑,39,宝贝收到好几天了。鞋子质量很好，穿着非常舒服。下次还会来的,,,,,,
绘***的,2017/6/2 14:03,1717红色,43,鞋子回来了    很好   我挺喜欢,,,,,,
王***少,2017/6/8 11:32,006黑红,41,鞋码刚好    穿着也很舒服    值得购买,,,,,,
明***姣,2017/6/1 11:39,1717黑白,43,鞋子收到了，和图片一模一样，老板很贴心,,,,,,
淘***称,2017/6/5 20:18,838黑金,42,穿着舒适，配裤子也是百搭，关键价格不高啊。,,,,,,
p***g,2017/6/12 10:21,1717白黑,41,评价来迟了，挺不错的一对鞋子，舒服！,,,,,,
张***i,2017/6/2 11:46,1300黑金,39,宝贝穿着很舒服！没有色差，鞋码也刚好。,,,,,,
马***梅,2017/6/12 19:50,1717白黑,41,东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，，服务也很到位，给老板点个赞，下次还会来购买.........,,,,,,
风***君,2017/6/10 22:54,1717黑金,42,鞋子还不错，材料挺好的,,,,,,
来***境,2017/6/3 20:55,1717黑金,40,鞋子收到了很合脚物有所值,,,,,,
t***9,2017/6/6 20:00,1717黑色,39,2017夏季新款男士帆布鞋运动休闲男鞋子韩版潮流平板鞋男百搭学生 鞋子穿的很舒服，鞋型也很好,,,,,,
不***轩,2017/6/5 15:23,2299黑金,42,<b></b>特<b></b>别<b></b>好<b></b>,,,,,,
宠***新,2017/6/8 19:50,1717黑金,43,质量不错  也挺好看  好评,,,,,,
t***2,2017/6/10 16:55,1793黑金,41,鞋子不错，也很时尚，朋友友都说好，下次还会光顾,,,,,,
初***阳,2017/6/10 18:32,006黑红,42,话不多说，物有所值，非常帅气。,,,,,,
罗***1,2017/6/5 10:39,5570黑红,42,我还是挺喜欢这双鞋，物有所值,,,,,,
温***0,2017/6/7 7:44,838黑金,42,鞋还不错，和图片上一样的！也显的脚小,,,,,,
你***器,2017/6/10 18:39,238黑红,41,鞋子很好！穿着好舒服！还要在买一双,,,,,,
t***6,2017/6/9 21:29,1717白红,41,鞋子很nice,质量也很不错，点个赞,,,,,
s***2,2017/6/11 19:10,838黑金,41,鞋子很好，而且穿着很舒服,,,,,,
淘***2,2017/6/11 12:14,A877白黑,40,鞋非常好看，我特意买来配我的九分裤的，感觉不错,,,,,,
不***子,2017/6/10 21:11,238黑红,43,穿上很不错 很好看  价钱也不贵  好评,,,,,,
b***7,2017/6/11 14:34,2299黑金,41,鞋子挺好的，穿起来挺舒服，轻松，满意,,,,,,
1***能,2017/6/2 18:31,1717白黑,40,穿的很舒服  也很好看噢,,,,,,
重***5,2017/6/1 9:55,1717黑金,42,物有所值比较喜欢,,,,,,
7***少,2017/6/12 21:08,1717黑白,44,特别满意，穿着也特别舒服,,,,,,
m***y,2017/6/7 22:26,838黑白,40,很好很满意，款式不错，质量很好,,,,,,
冯***2,2017/6/10 21:19,1717黑色,42,东东不错，老公非常非常满意。,,,,,,
z***主,2017/6/11 18:15,A877白黑,42,帆布鞋不错  值得购买,,,,,,
利***0,2017/6/12 22:41,1717黑金,40,鞋子很好，还会来光顾的,,,,,,
我***g,2017/6/9 11:11,A877白红,40,挺不错的，我老公很喜欢,,,,,,
t***0,2017/6/2 22:39,CF09灰色,41,辣，不错不错啊！感觉非常好,,,,,,
社***9,2017/5/31 20:48,1793黑金,42,鞋子很不错穿上很好看，物流也很快!,,,,,,
竹***痕,2017/6/12 20:22,006黑白,42,鞋子很好看，弟弟很喜欢,,,,,,
j***1,2017/6/11 8:16,X6灰色,42,样式挺好 做工精细,,,,,,
哥***6,2017/6/4 12:26,238黑金,42,鞋非常不错，看起来很漂亮，款式很好，非常喜欢,,,,,,
t***9,2017/6/11 19:55,3399黑白,43,鞋子不错，儿子穿着舒服。,,,,,,
唯***生,2017/6/9 21:34,1717黑色,41,鞋子质量不错， 和图片陈述差不多,,,,,,
z***3,2017/6/10 11:45,1717黑金,39,性价比超高的，价格优惠质量又很好,,,,,,
警***警,2017/6/4 10:43,1793黑金,41,宝贝很好，质量不错，物流也快，都打算买第二双了,,,,,,
l***0,2017/6/7 18:25,1300黑金,41,鞋子很不错，大小正合适。很不错，物流也很快,,,,,,
t***1,2017/6/11 16:58,D01白色,44,简单的一句话挺好的至于形容词我就不说了,,,,,,
t***9,2017/6/8 22:43,1717棕色,41,穿起来还挺舒服了,,,,,,
l***5,2017/6/8 19:28,1717棕色,41,鞋收到了，做工很好，穿着舒服，一级棒,,,,,,
许***0,2017/6/8 13:31,1717红色,43,比较舒适，物有所值。,,,,,,
卫***b,2017/6/8 17:41,1717黑色,41,宝贝型号很好，穿了几天感觉非常不错。,,,,,,
阿***萨,2017/6/1 14:10,1717黑金,40,东西不错   客服服务很好   下次还会买双灰色的,,,,,,
军***士,2017/6/12 9:50,D01黑白,44,图片与实物很一致，样子很好,,,,,,
张***2,2017/5/27 21:01,838黑白,44,质量好，穿着舒服，款式很漂亮，走起路来非一般的感觉！价格实惠！,,,,,,
快***9,2017/6/11 20:30,A877白红,43,43 耐折 非常好，穿着也舒服，款式也好看,,,,,,
角***8,2017/6/7 20:50,838黑色,42,挺好的你自己买了两双物美价廉质量挺好的,,,,,,
t***3,2017/6/11 21:02,1717黑金,40,质量很好，穿着舒服，以后还来。,,,,,,
轩***5,2017/6/11 10:25,D01白色,44,鞋子不错，第二次买了,,,,,,
麻***q,2017/6/9 9:56,838黑色,43,鞋子很好，感到惊喜，下次还在你家买,,,,,,
杨***2,2017/6/12 21:02,1717棕色,40,很实用很划算,,,,,,
奔***哥,2017/6/3 13:13,838黑白,41,质量挺好的，作工很精细，好评!!!,,,,,,
啊***了,2017/6/10 21:05,2323白黑,39,鞋子穿着很舒服  价格也比较满意,,,,,,
妖***琦,2017/6/9 17:53,1717白黑,39,鞋子款式很不错。值得好评！,,,,,,
妖***政,2017/6/12 20:55,X01黑金,44,43 不错，整体很好，穿着也舒服。 客服很耐心，也很用心。不错的选择,,,,,,
美***9,2017/6/12 20:53,X6灰色,43,宝贝很满意，还会继续关注。,,,,,,
滨***印,2017/6/11 20:56,5570黑红,42,鞋是给老弟买的，老弟很喜欢,,,,,,
五***主,2017/6/6 18:10,238黑红,42,是正品，质量非常好，款式漂亮，穿着舒服，特别轻，走路一点也不累，没有难闻的气味，性价比很高，与卖家描述的一样，发货快，卖家态度特别好 好 热情 挺好的,,,,,,
小***城,2017/6/4 20:31,D01黑红,40,非常舒服，打篮球可以飞起来，非常吸引妹纸眼球,,,,,,
t***5,2017/6/9 18:22,1717棕色,42,鞋子挺好，也很舒服，号码也很正！,,,,,,
魔***草,2017/6/3 19:38,A877黑白,41,不错，物超所值，鞋子夏天挺透气的，好评,,,,,,
诸***海,2017/6/5 20:37,1717棕色,40,鞋子到了还没穿，不过看着好看，期待下次,,,,,,
马***龙,2017/6/2 6:15,A877黑白,44,鞋子今天穿了，挺舒服的，而且应该不容易坏，穿起来也挺好看的，卖家的服务态度也没得说，一句话，下次光临。,,,,,,
1***道,2017/6/8 15:14,838黑红,39,还不错，和网上看的一样,,,,,,
樊***啦,2017/6/6 12:28,1717黑金,39,穿着非常舒服，   尺码刚好。  样子非常好看，非常喜欢。。,,,,,,
q***5,2017/6/4 15:04,1717黑金,41,这家店铺的宝贝不错  这双鞋我很喜欢阿,,,,,,
久***g,2017/6/7 21:06,D01黑红,40,鞋子挺不错的，非常喜欢，下次还会光顾哦！,,,,,,
就***8,2017/6/11 18:05,1717黑金,39,鞋子不错，穿着舒适。,,,,,,
z***0,2017/6/7 19:39,1717黑金,42,宝贝不错，祝店主生意兴隆！,,,,,,
开***淘,2017/6/6 19:52,3399黑白,43,鞋子收到了！儿子试穿了一下，码数刚好，颜色很正，儿子喜欢！物流挺给力！卖家态度也挺好！会继续光顾的！,,,,,,
彭***厚,2017/6/7 17:39,1717黑金,42,鞋子很喜欢，推荐同事买了童鞋不同款的，很赞,,,,,,
g***5,2017/6/9 10:00,1717黑白,43,很好快，价格实惠，穿上也很舒服,,,,,,
刘***爱,2017/6/3 23:06,X6黑白,43,鞋子质量很好，与描述相符，而且儿子很喜欢。开心的一次购物,,,,,,
蒋***8,2017/6/1 11:10,D01黑红,40,鞋子穿着很舒服。大小刚刚好不憋脚，外观很满意很满意的一次购物,,,,,,
无***爱,2017/6/11 17:47,838黑白,43,这双鞋子不错，挺好的！大家都在这儿买哦,,,,,,
我***7,2017/6/10 18:00,2323白红,39,还不错，小白鞋蛮好看,,,,,,
t***9,2017/6/12 15:05,X6灰色,41,穿着挺好，挺舒服，我同事也要买。,,,,,,
德***南,2017/6/2 18:14,1717白红,43,鞋子很好看，穿着也舒服，这是第二购买了，码子合适。,,,,,,
5***i,2017/6/11 17:35,1300黑红,42,质量很好，鞋子偏小尽量买大一号。店家服务很贴心,,,,,,
指***√,2017/6/6 12:07,CF09灰色,42,特意穿了几天来评价的，鞋子穿着很舒服，刚好是我喜欢的款式，好评！,,,,,,
a***你,2017/6/8 18:41,X06黑白,40,穿上非常舒服,,,,,,
h***0,2017/6/1 9:28,CF09黑色,42,质量很好，下次还会买,,,,,,
t***0,2017/6/3 19:43,1717黑金,42,鞋子很好，之前都买了一双白色的，现在试试黑色，挺不错，是我喜欢的,,,,,,
h***3,2017/6/9 17:42,1717棕色,42,很划算 品质不错,,,,,,
刘***你,2017/6/4 14:13,1717棕色,40,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,,,,,,
西***5,2017/6/12 8:41,2323白绿,43,zxi鞋子是给弟弟买的，非常满意，不错！,,,,,,
华***梅,2017/6/4 21:39,006黑白,40,宝贝儿子非常喜欢，好评啊！,,,,,,
独***乐,2017/5/29 20:14,D01黑红,40,鞋子收到了，尺码合适，和我们平时穿的一样，面料不错，鞋子很时尚，喜欢,,,,,,
好***4,2017/6/7 8:35,006黑红,41,鞋子挺好，反正弟弟喜欢,,,,,,
韩***a,2017/6/6 9:09,A877白绿,40,鞋子很好，值得亲们购买，是我喜欢的风格，质量也很不错呢，有机会还会再来呢，想买的亲赶紧入手吧，客服服务也很不错哦,,,,,,
光***纸,2017/4/19 17:51,838黑红,42,宝贝已收到，物流服务态度不错。鞋子和图片差不多,,,,,,
风***f,2017/6/9 14:47,1717红色,42,宝贝很好很满意，漂亮，不错！,,,,,,
茹***梦,2017/4/11 17:33,1717棕色,44,质量太好了，穿着好看，还这么便宜，真是太划算了。,,,,,,
t***3,2017/5/6 13:07,2299黑金,41,鞋子很好很喜欢，好看棒棒哒。,,,,,,
y***2,2017/4/26 14:00,838黑红,43,还不错哦  看样子挺好的  喜欢的快购买把,,,,,,
t***0,2017/5/24 15:55,838黑金,42,鞋子穿着很舒服很棒很美观很好看.,,,,,,
k***晶,2017/4/17 13:51,1717黑色,40,很满意，实惠又好看，弟弟很喜欢,,,,,,
s***海,2017/5/24 20:32,1717棕色,43,宝贝收到了，很满意，很愉快的一次购物，给老公买的，老公很满意，没想到那么便宜的价格，能买到质量这么好的东西，真的很值,,,,,,
薛***4,2017/4/23 17:30,838黑金,42,物流非常快，两天就回来了，鞋没有气味，而且很精致，面料也很好，鞋底很软，非常喜欢。好评,,,,,,
t***5,2017/5/2 18:14,1717黑色,41,宝贝很好，包装也不错，我很喜欢，下次还来买,,,,,,
t***5,2017/5/11 20:21,1717黑色,43,很满意，跟网上一样，服务很好。我很喜欢！下次买鞋会提前考虑你们的店！,,,,,,
慧***爱,2017/5/25 16:20,1717白黑,42,鞋子穿着非常舒服 看着也大气  反正就是好   支持没毛病,,,,,,
征***轩,2017/6/1 22:52,1717棕色,39,鞋子不错穿着很舒服样式也很好看是我想要得款式质量也很好大家可以放心购买,,,,,,
h***b,2017/5/13 18:13,2323白绿,42,这朋友介绍的鞋子一下子就买了两双 挺不错的真心实话 鞋子不臭,,,,,,
t***4,2017/6/1 13:42,1717棕色,41,好好好好好好好，穿着蛮舒服的,,,,,,
勿***心,2017/6/12 22:46,1717黑白,41,宝贝性价比很高，尺码合适，面料优良，夏天穿非常舒适，期待下次购买！最后祝店家生意兴隆！,,,,,,
拾***i,2017/5/3 18:41,1717黑色,42,我是穿了一天才来评论的，鞋子质量很好，也很轻。重要的是没有线头和异味！,,,,,,
i***k,2017/5/29 20:51,838黑金,44,鞋子很好质量也和店里说的一样，很实在，提一个小建议，在鞋子的内侧搞两个透气的孔会更好吧！！谢谢,,,,,,
d***6,2017/5/24 13:41,2299黑金,42,鞋子很漂亮，质量也非常好，没想到这么便宜的价格可以买到这么好的鞋子，男朋友也很喜欢??,,,,,,
亚***3,2017/4/25 10:56,1717黑色,42,上脚好看&hellip;&hellip;价格也实惠!推荐购买!,,,,,,
s***哥,2017/6/4 20:56,A877黑白,42,特别喜欢。已经穿了半个月了。很值得。还会买,,,,,,
彩***雅,2017/6/10 19:10,1717白红,41,鞋子是我儿子买的！看着还不错！给个好评！物流也很快！,,,,,,
杨***博,2017/6/1 20:31,A877白红,40,鞋子不错，有点味道，洗过后好很多，这个价格可以买到这种鞋子，算是物超所值！,,,,,,
c***n,2017/6/9 18:34,5570全黑,44,鞋子很好看   穿着也很舒服,,,,,,
2***来,2017/6/4 11:21,7116黑金,42,鞋子非常不错，质量也很好，快递出现了点问题但是不在于卖家，好评,,,,,,
s***2,2017/6/8 20:20,006黑红,44,不错的鞋子，形象挺好的,,,,,,
t***7,2017/6/8 18:06,838黑白,41,鞋子很好穿。挺精干,,,,,,
恶***往,2017/6/10 20:15,1793黑金,40,鞋子很不错，挺实惠,,,,,,
刻***溪,2017/6/8 15:26,1717白黑,40,鞋子不错，也挺好看的,,,,,,
佳***姆,2017/6/9 18:20,1717棕色,39,非常好 老公很喜欢,,,,,,
程***哥,2017/6/11 15:15,1300黑白,43,鞋子不错，会再光临。,,,,,,
m***1,2017/6/4 9:58,1717黑色,39,鞋子很不错，很舒服我也给赞一下,,,,,,
风***度,2017/6/5 16:43,CF09灰色,42,感觉不错，穿起来也舒服。,,,,,,
卑***尼,2017/6/8 12:51,1717黑色,43,这鞋穿上属实舒服，非常的好，做工也非常好，,,,,,,
不***匆,2017/6/9 0:46,1717白绿,43,挺喜欢的  颜色也挺好看 穿着也挺舒服的。,,,,,,
小***5,2017/6/5 10:41,1717棕色,42,很好的一双鞋子，舒适，防滑，上班穿的，很好啦,,,,,,
姐***6,2017/6/11 19:46,A877白红,41,鞋子不错 给个好评,,,,,,
陈***7,2017/6/8 16:03,838黑白,42,很满意！穿着舒服，孩子很喜欢！,,,,,,
太***z,2017/6/10 12:21,7116黑金,42,码数很正.还可以,,,,,,
l***u,2017/6/10 11:41,006黑白,39,靴子和图片一样   质量很好,,,,,,
l***u,2017/6/10 11:41,1300黑色,39,鞋子和图片一样   质量也好,,,,,,
t***3,2017/6/8 21:14,6608白绿,40,非常的好。穿起来很舒服。,,,,,,
快***3,2017/6/8 16:14,1717棕色,42,宝贝非常好，很满意，以后还会再选择。,,,,,,
y***g,2017/6/8 13:13,1717黑金,40,鞋很不错挺好看。穿上显年轻喜欢,,,,,,
偶***5,2017/6/9 13:03,1717黑金,41,宝贝挺好的，穿着舒服，好评,,,,,,
吴***2,2017/6/10 17:55,A877黑白,40,穿起来很舒服我很满意,,,,,,
一***9,2017/6/1 13:53,006黑红,43,物美价廉，款式新潮，上脚很好看~,,,,,,
我***村,2017/6/12 21:03,838黑金,41,宝贝很好，暂时还没有什么大问题，穿着挺舒服的，还有什么问题的话再追加评论,,,,,,
t***6,2017/6/12 19:32,1300黑色,43,鞋子不错买的第二双了,,,,,,
m***0,2017/6/3 21:29,006黑白,39,鞋子不错，挺好的。,,,,,,
四***7,2017/6/11 21:33,838黑色,40,这鞋穿着很舒服，也很好看，也很耐脏，物流很快,,,,,,
t***7,2017/6/6 20:18,1717黑色,41,穿了几天才评价，鞋子真心不错，刷了一回也不掉色，透性气也不错，物流也很快，厂家服务也很好！,,,,,,
小***爱,2017/6/10 21:18,838黑金,43,五星好评，很不错的鞋子，挺你们,,,,,,
我***年,2017/6/9 18:10,1717黑金,43,非常完美的一次购物下次继续光临的,,,,,,
若***1,2017/6/12 16:58,6608白绿,42,挺好的 物美价廉 与图片描述的一致,,,,,,
海***3,2017/6/6 16:44,2323白绿,41,鞋子质量不错，挺好看的，下次还买,,,,,,
吕***2,2017/6/2 11:51,D01黑白,42,东西不错  刚穿上 第一次在网上买鞋  怕不合适  穿上刚好合脚  下次还买你家的东西,,,,,,
刚***3,2017/6/9 20:17,1717棕色,42,嗯，质量不错，穿着也舒服，挺好的！,,,,,,
w***3,2017/6/1 23:32,1717黑色,39,卖家确实很好，宝贝就和介绍的一样,,,,,,
z***9,2017/6/7 14:06,1717白黑,42,好，不错，穿着挺舒服,,,,,,
弑***默,2017/5/11 12:21,5570全黑,43,鞋子收到后感觉这次买的很值，鞋子很漂亮，非常喜欢，绝对物有所值。,,,,,,
t***9,2017/5/20 14:58,838黑色,43,合脚，挺舒服的，面料好可以，好评,,,,,,
空***8,2017/4/26 23:54,1717红色,40,鞋子很快收到了   很好看   穿起来很舒服客服很好   卖家很细心,,,,,,
追***5,2017/5/18 21:25,838黑金,42,服务还行，改天在来看看新品，就是快递太慢了鞋子不错，大家都来购物吧?,,,,,,
唐***7,2017/5/12 18:13,1793黑金,41,给老公买的，不错，好看，物流也快，宝贝值得信赖,,,,,,
深***5,2017/5/24 17:28,1717黑白,44,蛮好看的，也蛮舒适的，很好，物美价廉,,,,,,
李***2,2017/4/19 21:25,X01黑金,42,好评！就是我比较懒，拍了一张不太清晰，老公喜欢，整天问物流，??不错不错不错！棒棒哒,,,,,,
菲***脑,2017/5/24 17:10,1717黑白,40,服务真的很好，还会电话回访，鞋子很漂亮，回头率很高。只是记住鞋码可能要买比平时大一号的才合适，要不然会紧一点。总之鞋子穿在脚上非常好看。,,,,,,
文***灬,2017/4/17 18:43,1717黑白,41,鞋子很不错.款式也很多，质量也好.物有所值.,,,,,,
9***y,2017/4/17 14:02,1717黑色,41,很漂亮，物美价廉，穿鞋很舒适，也合脚,,,,,,
明***y,2017/5/24 21:00,2299黑金,41,鞋子不错，上脚效果很好，穿起来美美哒。特别说明一下码数很正，平时穿41码的鞋，这个也拍41码，刚刚好。,,,,,,
安***8,2017/5/23 11:03,D01黑红,41,鞋子非常不错，跟图片买来的一模一样，真的物品实惠，五星好评！不错的,,,,,,
霞***5,2017/5/24 10:11,2299黑金,44,鞋子收到了，质量非常好。儿子非常喜欢。没有异味儿。卖家服务态度非常好。快递给很给力。下次还会光顾。我卖家买卖兴隆。,,,,,,
紫***3,2017/5/21 21:57,1717黑色,40,鞋子挺好的，不错，很合适，很漂亮。,,,,,,
t***3,2017/5/16 19:00,1717黑色,40,鞋子质量很好，外观设计的也很好，多种多样，尺码穿着刚刚好，很舒服，值得点赞！,,,,,,
t***4,2017/5/15 17:56,1717黑色,42,质量不错哦，穿上很舒服，服务态度很好物流很快,,,,,,
我***懂,2017/4/24 12:17,1717棕色,43,鞋子很满意哦，很舒服，和卖家描述的一样，真的很好，良心卖家！,,,,,,
暮***6,2017/4/16 18:58,1717棕色,40,和店家说的一样 很满意下次再光临,,,,,,
t***0,2017/4/25 9:36,A877黑白,40,鞋子收到了 宝贝很喜欢 大小刚好合适 下次继续光临,,,,,,
哈***3,2017/4/30 9:27,838黑金,42,鞋子不错，质量杠杠滴，没的说   物有所值,,,,,,
